split,filepath,ground_truth,score
test,ru_118_to_fr_Xtts_label_fake.npz,Fake,0.942486
test,ru_119_to_es_Bark_label_fake.npz,Fake,0.948875
test,ru_11_label_real.npz,Real,0.045182
test,ru_11_to_ar_MicroTts_label_fake.npz,Fake,0.929909
test,ru_11_to_ar_Xtts_label_fake.npz,Fake,0.937095
test,ru_11_to_fr_MicroTts_label_fake.npz,Fake,0.899099
test,ru_120_to_fr_Bark_label_fake.npz,Fake,0.957774
test,ru_120_to_fr_Xtts_label_fake.npz,Fake,0.957996
test,ru_120_to_ja_MicroTts_label_fake.npz,Fake,0.960606
test,ru_120_to_zh_Bark_label_fake.npz,Fake,0.945315
test,ru_122_label_real.npz,Real,0.052077
test,ru_122_to_ar_Xtts_label_fake.npz,Fake,0.946192
test,ru_122_to_en_MicroTts_label_fake.npz,Fake,0.945861
test,ru_122_to_es_Bark_label_fake.npz,Fake,0.935903
test,ru_123_to_fr_MicroTts_label_fake.npz,Fake,0.253032
test,ru_125_to_ar_Xtts_label_fake.npz,Fake,0.957438
test,ru_125_to_fr_MicroTts_label_fake.npz,Fake,0.913878
test,ru_126_to_en_Xtts_label_fake.npz,Fake,0.922063
test,ru_126_to_es_MicroTts_label_fake.npz,Fake,0.942439
test,ru_126_to_fr_Bark_label_fake.npz,Fake,0.942376
test,ru_126_to_fr_MicroTts_label_fake.npz,Fake,0.935759
test,ru_126_to_fr_Xtts_label_fake.npz,Fake,0.922358
test,ru_127_label_real.npz,Real,0.047659
test,ru_127_to_en_MicroTts_label_fake.npz,Fake,0.931325
test,ru_127_to_ja_Bark_label_fake.npz,Fake,0.927626
test,ru_128_to_zh_Bark_label_fake.npz,Fake,0.936231
test,ru_129_to_fr_MicroTts_label_fake.npz,Fake,0.934039
test,ru_12_to_ar_MicroTts_label_fake.npz,Fake,0.891397
test,ru_12_to_es_Xtts_label_fake.npz,Fake,0.891938
test,ru_12_to_ja_MicroTts_label_fake.npz,Fake,0.948160
test,ru_130_to_en_MicroTts_label_fake.npz,Fake,0.900521
test,ru_131_label_real.npz,Real,0.045945
test,ru_131_to_ar_MicroTts_label_fake.npz,Fake,0.895408
test,ru_131_to_es_MicroTts_label_fake.npz,Fake,0.883304
test,ru_131_to_es_Xtts_label_fake.npz,Fake,0.912803
test,ru_131_to_fr_MicroTts_label_fake.npz,Fake,0.884904
test,ru_131_to_zh_Bark_label_fake.npz,Fake,0.902814
test,ru_131_to_zh_Xtts_label_fake.npz,Fake,0.896720
test,ru_132_to_zh_MicroTts_label_fake.npz,Fake,0.305993
test,ru_133_to_en_Bark_label_fake.npz,Fake,0.904268
test,ru_133_to_fr_MicroTts_label_fake.npz,Fake,0.904156
test,ru_133_to_zh_MicroTts_label_fake.npz,Fake,0.918644
test,ru_134_to_es_Bark_label_fake.npz,Fake,0.500313
test,ru_134_to_es_Xtts_label_fake.npz,Fake,0.863723
test,ru_135_label_real.npz,Real,0.088467
test,ru_135_to_es_Bark_label_fake.npz,Fake,0.963666
test,ru_135_to_fr_Xtts_label_fake.npz,Fake,0.964098
test,ru_135_to_zh_Bark_label_fake.npz,Fake,0.969571
test,ru_13_to_es_Xtts_label_fake.npz,Fake,0.963975
test,ru_13_to_zh_Xtts_label_fake.npz,Fake,0.956881
test,ru_14_label_real.npz,Real,0.063092
test,ru_14_to_en_Xtts_label_fake.npz,Fake,0.940733
test,ru_14_to_zh_MicroTts_label_fake.npz,Fake,0.929369
test,ru_15_to_ar_Xtts_label_fake.npz,Fake,0.285123
test,ru_16_label_real.npz,Real,0.050256
test,ru_16_to_ar_Xtts_label_fake.npz,Fake,0.964970
test,ru_16_to_zh_MicroTts_label_fake.npz,Fake,0.965796
test,ru_17_label_real.npz,Real,0.060159
test,ru_17_to_ar_Xtts_label_fake.npz,Fake,0.931056
test,ru_17_to_es_MicroTts_label_fake.npz,Fake,0.935417
test,ru_17_to_es_Xtts_label_fake.npz,Fake,0.968088
test,ru_17_to_fr_Xtts_label_fake.npz,Fake,0.936507
test,ru_17_to_ja_MicroTts_label_fake.npz,Fake,0.968797
test,ru_18_to_ar_MicroTts_label_fake.npz,Fake,0.305784
test,ru_18_to_es_MicroTts_label_fake.npz,Fake,0.589360
test,ru_18_to_fr_Bark_label_fake.npz,Fake,0.226596
test,ru_19_to_ar_MicroTts_label_fake.npz,Fake,0.325886
test,ru_19_to_ar_Xtts_label_fake.npz,Fake,0.760933
test,ru_19_to_en_MicroTts_label_fake.npz,Fake,0.619241
test,ru_19_to_en_Xtts_label_fake.npz,Fake,0.825079
test,ru_19_to_fr_Bark_label_fake.npz,Fake,0.674001
test,ru_1_to_ar_Xtts_label_fake.npz,Fake,0.969161
test,ru_1_to_zh_MicroTts_label_fake.npz,Fake,0.964041
test,ru_20_to_es_MicroTts_label_fake.npz,Fake,0.944573
test,ru_20_to_fr_Xtts_label_fake.npz,Fake,0.913861
test,ru_21_to_zh_MicroTts_label_fake.npz,Fake,0.960686
test,ru_22_label_real.npz,Real,0.073472
test,ru_22_to_ar_MicroTts_label_fake.npz,Fake,0.948532
test,ru_22_to_es_MicroTts_label_fake.npz,Fake,0.944764
test,ru_22_to_fr_Xtts_label_fake.npz,Fake,0.940878
test,ru_22_to_zh_Bark_label_fake.npz,Fake,0.935545
test,ru_23_to_zh_Bark_label_fake.npz,Fake,0.920042
test,ru_24_to_ar_MicroTts_label_fake.npz,Fake,0.885112
test,ru_25_to_ar_MicroTts_label_fake.npz,Fake,0.924733
test,ru_25_to_fr_Xtts_label_fake.npz,Fake,0.942079
test,ru_26_to_en_Bark_label_fake.npz,Fake,0.924679
test,ru_26_to_en_MicroTts_label_fake.npz,Fake,0.909295
test,ru_26_to_en_Xtts_label_fake.npz,Fake,0.922368
test,ru_26_to_zh_Bark_label_fake.npz,Fake,0.903664
test,ru_27_to_en_MicroTts_label_fake.npz,Fake,0.913114
test,ru_27_to_es_Xtts_label_fake.npz,Fake,0.940100
test,ru_29_to_zh_Bark_label_fake.npz,Fake,0.944379
test,ru_2_to_ar_Xtts_label_fake.npz,Fake,0.961183
test,ru_2_to_en_Bark_label_fake.npz,Fake,0.917351
test,ru_30_label_real.npz,Real,0.043389
test,ru_30_to_es_Xtts_label_fake.npz,Fake,0.959930
test,ru_31_to_ar_Xtts_label_fake.npz,Fake,0.946265
test,ru_31_to_es_MicroTts_label_fake.npz,Fake,0.950372
test,ru_31_to_es_Xtts_label_fake.npz,Fake,0.955793
test,ru_32_label_real.npz,Real,0.075561
test,ru_32_to_en_Bark_label_fake.npz,Fake,0.956454
test,ru_32_to_zh_Xtts_label_fake.npz,Fake,0.961563
test,ru_34_label_real.npz,Real,0.091467
test,ru_34_to_es_Xtts_label_fake.npz,Fake,0.955157
test,ru_34_to_zh_Bark_label_fake.npz,Fake,0.957609
test,ru_35_to_en_Bark_label_fake.npz,Fake,0.950856
test,ru_35_to_fr_MicroTts_label_fake.npz,Fake,0.959497
test,ru_35_to_zh_Bark_label_fake.npz,Fake,0.949273
test,ru_37_to_en_Xtts_label_fake.npz,Fake,0.876436
test,ru_37_to_es_Bark_label_fake.npz,Fake,0.864758
test,ru_37_to_zh_Bark_label_fake.npz,Fake,0.936708
test,ru_38_to_es_Bark_label_fake.npz,Fake,0.943469
test,ru_38_to_fr_MicroTts_label_fake.npz,Fake,0.944011
test,ru_38_to_ja_MicroTts_label_fake.npz,Fake,0.945591
test,ru_3_to_zh_Bark_label_fake.npz,Fake,0.957111
test,ru_40_to_ar_Xtts_label_fake.npz,Fake,0.903387
test,ru_40_to_en_Bark_label_fake.npz,Fake,0.935727
test,ru_40_to_es_Bark_label_fake.npz,Fake,0.744507
test,ru_40_to_fr_Xtts_label_fake.npz,Fake,0.915253
test,ru_41_to_ar_MicroTts_label_fake.npz,Fake,0.922449
test,ru_41_to_en_MicroTts_label_fake.npz,Fake,0.939625
test,ru_41_to_es_Bark_label_fake.npz,Fake,0.886422
test,ru_41_to_fr_MicroTts_label_fake.npz,Fake,0.935514
test,ru_42_label_real.npz,Real,0.036117
test,ru_42_to_ar_MicroTts_label_fake.npz,Fake,0.914255
test,ru_42_to_en_Xtts_label_fake.npz,Fake,0.759573
test,ru_43_to_fr_Xtts_label_fake.npz,Fake,0.930300
test,ru_44_to_ar_Xtts_label_fake.npz,Fake,0.914305
test,ru_44_to_es_Bark_label_fake.npz,Fake,0.806729
test,ru_44_to_fr_Xtts_label_fake.npz,Fake,0.931739
test,ru_45_to_fr_MicroTts_label_fake.npz,Fake,0.237920
test,ru_45_to_zh_Bark_label_fake.npz,Fake,0.247969
test,ru_46_to_es_Xtts_label_fake.npz,Fake,0.951910
test,ru_46_to_zh_Bark_label_fake.npz,Fake,0.933693
test,ru_47_to_es_Xtts_label_fake.npz,Fake,0.933312
test,ru_47_to_fr_MicroTts_label_fake.npz,Fake,0.901300
test,ru_47_to_zh_Xtts_label_fake.npz,Fake,0.939681
test,ru_48_to_en_Xtts_label_fake.npz,Fake,0.899701
test,ru_48_to_fr_MicroTts_label_fake.npz,Fake,0.898873
test,ru_49_to_es_Xtts_label_fake.npz,Fake,0.956307
test,ru_49_to_fr_Bark_label_fake.npz,Fake,0.947351
test,ru_4_to_fr_Bark_label_fake.npz,Fake,0.947161
test,ru_50_to_es_Xtts_label_fake.npz,Fake,0.964362
test,ru_51_to_zh_Bark_label_fake.npz,Fake,0.953548
test,ru_51_to_zh_Xtts_label_fake.npz,Fake,0.945812
test,ru_52_to_ar_MicroTts_label_fake.npz,Fake,0.972271
test,ru_52_to_en_Bark_label_fake.npz,Fake,0.939469
test,ru_52_to_en_Xtts_label_fake.npz,Fake,0.960038
test,ru_53_to_es_Bark_label_fake.npz,Fake,0.264402
test,ru_53_to_es_MicroTts_label_fake.npz,Fake,0.958879
test,ru_53_to_zh_MicroTts_label_fake.npz,Fake,0.936984
test,ru_54_to_ar_Xtts_label_fake.npz,Fake,0.914934
test,ru_54_to_zh_MicroTts_label_fake.npz,Fake,0.932467
test,ru_55_to_ja_MicroTts_label_fake.npz,Fake,0.940228
test,ru_56_to_es_Bark_label_fake.npz,Fake,0.940809
test,ru_57_to_en_Bark_label_fake.npz,Fake,0.938719
test,ru_57_to_en_Xtts_label_fake.npz,Fake,0.943568
test,ru_57_to_es_Xtts_label_fake.npz,Fake,0.945551
test,ru_57_to_ja_Bark_label_fake.npz,Fake,0.904007
test,ru_57_to_zh_Bark_label_fake.npz,Fake,0.230091
test,ru_58_to_ar_MicroTts_label_fake.npz,Fake,0.923459
test,ru_58_to_fr_Bark_label_fake.npz,Fake,0.926801
test,ru_58_to_fr_Xtts_label_fake.npz,Fake,0.054157
test,ru_59_to_ar_MicroTts_label_fake.npz,Fake,0.964275
test,ru_5_label_real.npz,Real,0.059940
test,ru_60_to_ja_MicroTts_label_fake.npz,Fake,0.928900
test,ru_61_to_en_Bark_label_fake.npz,Fake,0.941657
test,ru_61_to_zh_MicroTts_label_fake.npz,Fake,0.939237
test,ru_61_to_zh_Xtts_label_fake.npz,Fake,0.947142
test,ru_62_to_en_Bark_label_fake.npz,Fake,0.962753
test,ru_62_to_zh_MicroTts_label_fake.npz,Fake,0.956135
test,ru_63_to_fr_MicroTts_label_fake.npz,Fake,0.945358
test,ru_63_to_zh_Bark_label_fake.npz,Fake,0.944600
test,ru_64_to_en_Xtts_label_fake.npz,Fake,0.873297
test,ru_64_to_fr_Xtts_label_fake.npz,Fake,0.932648
test,ru_65_to_ar_Xtts_label_fake.npz,Fake,0.938361
test,ru_65_to_en_Xtts_label_fake.npz,Fake,0.965566
test,ru_67_to_ja_Bark_label_fake.npz,Fake,0.943537
test,ru_67_to_zh_Xtts_label_fake.npz,Fake,0.954262
test,ru_68_to_es_Bark_label_fake.npz,Fake,0.962348
test,ru_68_to_es_MicroTts_label_fake.npz,Fake,0.953728
test,ru_68_to_zh_Xtts_label_fake.npz,Fake,0.961712
test,ru_6_to_en_Bark_label_fake.npz,Fake,0.890882
test,ru_70_to_fr_Bark_label_fake.npz,Fake,0.930758
test,ru_70_to_ja_MicroTts_label_fake.npz,Fake,0.955528
test,ru_71_label_real.npz,Real,0.062145
test,ru_71_to_en_MicroTts_label_fake.npz,Fake,0.946337
test,ru_71_to_es_Xtts_label_fake.npz,Fake,0.964229
test,ru_72_to_en_Bark_label_fake.npz,Fake,0.966733
test,ru_73_to_en_MicroTts_label_fake.npz,Fake,0.960541
test,ru_73_to_fr_Xtts_label_fake.npz,Fake,0.953659
test,ru_73_to_ja_Bark_label_fake.npz,Fake,0.926925
test,ru_73_to_zh_Bark_label_fake.npz,Fake,0.952482
test,ru_73_to_zh_Xtts_label_fake.npz,Fake,0.959156
test,ru_74_to_en_Xtts_label_fake.npz,Fake,0.738720
test,ru_74_to_fr_MicroTts_label_fake.npz,Fake,0.759765
test,ru_75_to_en_MicroTts_label_fake.npz,Fake,0.245930
test,ru_75_to_fr_Xtts_label_fake.npz,Fake,0.252068
test,ru_77_to_fr_Bark_label_fake.npz,Fake,0.237290
test,ru_77_to_fr_MicroTts_label_fake.npz,Fake,0.243962
test,ru_77_to_zh_Xtts_label_fake.npz,Fake,0.237290
test,ru_78_label_real.npz,Real,0.045286
test,ru_79_to_fr_Xtts_label_fake.npz,Fake,0.938093
test,ru_7_to_es_Bark_label_fake.npz,Fake,0.905971
test,ru_81_to_es_MicroTts_label_fake.npz,Fake,0.936553
test,ru_81_to_es_Xtts_label_fake.npz,Fake,0.914208
test,ru_82_to_es_Xtts_label_fake.npz,Fake,0.955646
test,ru_82_to_fr_MicroTts_label_fake.npz,Fake,0.938875
test,ru_83_to_fr_Bark_label_fake.npz,Fake,0.911124
test,ru_84_to_en_MicroTts_label_fake.npz,Fake,0.917771
test,ru_84_to_fr_MicroTts_label_fake.npz,Fake,0.933332
test,ru_84_to_zh_Bark_label_fake.npz,Fake,0.929339
test,ru_85_label_real.npz,Real,0.056032
test,ru_85_to_ar_MicroTts_label_fake.npz,Fake,0.238753
test,ru_85_to_en_Xtts_label_fake.npz,Fake,0.939318
test,ru_85_to_ja_Bark_label_fake.npz,Fake,0.934125
test,ru_86_to_ar_Xtts_label_fake.npz,Fake,0.968919
test,ru_86_to_en_MicroTts_label_fake.npz,Fake,0.955639
test,ru_86_to_fr_MicroTts_label_fake.npz,Fake,0.946520
test,ru_87_to_ar_MicroTts_label_fake.npz,Fake,0.969799
test,ru_87_to_en_Bark_label_fake.npz,Fake,0.967159
test,ru_87_to_fr_Xtts_label_fake.npz,Fake,0.955066
test,ru_88_to_ar_MicroTts_label_fake.npz,Fake,0.963465
test,ru_88_to_en_MicroTts_label_fake.npz,Fake,0.966082
test,ru_88_to_zh_MicroTts_label_fake.npz,Fake,0.975125
test,ru_89_to_es_Bark_label_fake.npz,Fake,0.952618
test,ru_90_to_ar_Xtts_label_fake.npz,Fake,0.948123
test,ru_90_to_en_Xtts_label_fake.npz,Fake,0.943577
test,ru_90_to_fr_Bark_label_fake.npz,Fake,0.935157
test,ru_90_to_zh_MicroTts_label_fake.npz,Fake,0.956461
test,ru_92_label_real.npz,Real,0.036181
test,ru_92_to_en_MicroTts_label_fake.npz,Fake,0.963217
test,ru_92_to_es_Bark_label_fake.npz,Fake,0.940485
test,ru_92_to_fr_Bark_label_fake.npz,Fake,0.943763
test,ru_93_to_fr_Bark_label_fake.npz,Fake,0.948531
test,ru_94_to_en_Xtts_label_fake.npz,Fake,0.958863
test,ru_94_to_es_Xtts_label_fake.npz,Fake,0.953650
test,ru_94_to_fr_Xtts_label_fake.npz,Fake,0.952736
test,ru_95_to_zh_Bark_label_fake.npz,Fake,0.952119
test,ru_96_label_real.npz,Real,0.032356
test,ru_96_to_ar_Xtts_label_fake.npz,Fake,0.942858
test,ru_96_to_en_MicroTts_label_fake.npz,Fake,0.934727
test,ru_96_to_zh_Bark_label_fake.npz,Fake,0.947931
test,ru_96_to_zh_MicroTts_label_fake.npz,Fake,0.938444
test,ru_97_to_fr_MicroTts_label_fake.npz,Fake,0.939445
test,ru_98_to_ar_Xtts_label_fake.npz,Fake,0.943085
test,ru_98_to_zh_Bark_label_fake.npz,Fake,0.948842
test,ru_99_to_ar_MicroTts_label_fake.npz,Fake,0.939629
test,ru_99_to_es_Bark_label_fake.npz,Fake,0.938819
test,ru_99_to_fr_Xtts_label_fake.npz,Fake,0.947753
test,ru_9_to_en_Bark_label_fake.npz,Fake,0.940318
test,ru_9_to_fr_MicroTts_label_fake.npz,Fake,0.296608
test,ru_9_to_zh_Bark_label_fake.npz,Fake,0.926925
test,zh_100_to_en_Bark_label_fake.npz,Fake,0.916611
test,zh_100_to_en_MicroTts_label_fake.npz,Fake,0.927614
test,zh_100_to_es_Tacotron_label_fake.npz,Fake,0.935481
test,zh_100_to_es_Xtts_label_fake.npz,Fake,0.948366
test,zh_101_to_ru_MicroTts_label_fake.npz,Fake,0.925231
test,zh_102_label_real.npz,Real,0.058267
test,zh_102_to_ar_MicroTts_label_fake.npz,Fake,0.941866
test,zh_102_to_en_Bark_label_fake.npz,Fake,0.942727
test,zh_102_to_en_MicroTts_label_fake.npz,Fake,0.935831
test,zh_102_to_en_Tacotron_label_fake.npz,Fake,0.940351
test,zh_102_to_es_Xtts_label_fake.npz,Fake,0.934623
test,zh_102_to_fr_Tacotron_label_fake.npz,Fake,0.918498
test,zh_102_to_ru_Bark_label_fake.npz,Fake,0.942984
test,zh_103_to_fr_Xtts_label_fake.npz,Fake,0.949966
test,zh_104_to_ar_MicroTts_label_fake.npz,Fake,0.964057
test,zh_104_to_en_Bark_label_fake.npz,Fake,0.947462
test,zh_104_to_en_MicroTts_label_fake.npz,Fake,0.948350
test,zh_104_to_en_Tacotron_label_fake.npz,Fake,0.938458
test,zh_104_to_fr_Xtts_label_fake.npz,Fake,0.966926
test,zh_105_to_fr_Tacotron_label_fake.npz,Fake,0.930766
test,zh_106_to_en_MicroTts_label_fake.npz,Fake,0.939665
test,zh_106_to_en_Vall_label_fake.npz,Fake,0.940414
test,zh_106_to_en_Xtts_label_fake.npz,Fake,0.936493
test,zh_106_to_fr_Xtts_label_fake.npz,Fake,0.945415
test,zh_106_to_ja_Vall_label_fake.npz,Fake,0.925226
test,zh_106_to_ru_Bark_label_fake.npz,Fake,0.942832
test,zh_107_to_es_Xtts_label_fake.npz,Fake,0.947327
test,zh_107_to_fr_Bark_label_fake.npz,Fake,0.946177
test,zh_108_to_ar_Xtts_label_fake.npz,Fake,0.943793
test,zh_108_to_en_Tacotron_label_fake.npz,Fake,0.936335
test,zh_108_to_en_Vall_label_fake.npz,Fake,0.936545
test,zh_108_to_fr_Xtts_label_fake.npz,Fake,0.940266
test,zh_109_to_es_Bark_label_fake.npz,Fake,0.953601
test,zh_109_to_fr_MicroTts_label_fake.npz,Fake,0.928222
test,zh_109_to_ja_MicroTts_label_fake.npz,Fake,0.949293
test,zh_10_to_ar_MicroTts_label_fake.npz,Fake,0.970597
test,zh_10_to_es_Bark_label_fake.npz,Fake,0.972100
test,zh_10_to_ja_Tacotron_label_fake.npz,Fake,0.969928
test,zh_10_to_ru_MicroTts_label_fake.npz,Fake,0.954496
test,zh_110_to_en_MicroTts_label_fake.npz,Fake,0.951061
test,zh_110_to_en_Vall_label_fake.npz,Fake,0.953293
test,zh_110_to_ja_MicroTts_label_fake.npz,Fake,0.936573
test,zh_111_to_fr_MicroTts_label_fake.npz,Fake,0.937471
test,zh_112_to_en_Xtts_label_fake.npz,Fake,0.928291
test,zh_112_to_es_MicroTts_label_fake.npz,Fake,0.948776
test,zh_112_to_fr_MicroTts_label_fake.npz,Fake,0.946192
test,zh_112_to_ru_MicroTts_label_fake.npz,Fake,0.934647
test,zh_113_to_ar_MicroTts_label_fake.npz,Fake,0.920746
test,zh_113_to_ar_Xtts_label_fake.npz,Fake,0.927009
test,zh_113_to_ja_Bark_label_fake.npz,Fake,0.894235
test,zh_113_to_ru_Xtts_label_fake.npz,Fake,0.958516
test,zh_114_to_ru_Bark_label_fake.npz,Fake,0.933552
test,zh_115_to_es_MicroTts_label_fake.npz,Fake,0.955065
test,zh_115_to_ja_Tacotron_label_fake.npz,Fake,0.916411
test,zh_116_label_real.npz,Real,0.036035
test,zh_116_to_en_Tacotron_label_fake.npz,Fake,0.926135
test,zh_117_to_ar_Xtts_label_fake.npz,Fake,0.924020
test,zh_117_to_en_Vall_label_fake.npz,Fake,0.930418
test,zh_117_to_fr_Tacotron_label_fake.npz,Fake,0.872243
test,zh_118_to_fr_MicroTts_label_fake.npz,Fake,0.841315
test,zh_118_to_fr_Tacotron_label_fake.npz,Fake,0.533921
test,zh_119_to_ar_MicroTts_label_fake.npz,Fake,0.934031
test,zh_119_to_ar_Xtts_label_fake.npz,Fake,0.940388
test,zh_119_to_en_Bark_label_fake.npz,Fake,0.927305
test,zh_119_to_ru_Xtts_label_fake.npz,Fake,0.895909
test,zh_11_to_es_Bark_label_fake.npz,Fake,0.955848
test,zh_11_to_fr_MicroTts_label_fake.npz,Fake,0.966731
test,zh_11_to_ja_MicroTts_label_fake.npz,Fake,0.944743
test,zh_120_to_ar_MicroTts_label_fake.npz,Fake,0.903416
test,zh_120_to_en_Vall_label_fake.npz,Fake,0.939236
test,zh_120_to_en_Xtts_label_fake.npz,Fake,0.940647
test,zh_121_to_es_MicroTts_label_fake.npz,Fake,0.919489
test,zh_122_label_real.npz,Real,0.051436
test,zh_122_to_ar_Xtts_label_fake.npz,Fake,0.927877
test,zh_122_to_en_Vall_label_fake.npz,Fake,0.955804
test,zh_122_to_fr_Bark_label_fake.npz,Fake,0.957755
test,zh_123_label_real.npz,Real,0.043975
test,zh_123_to_ar_MicroTts_label_fake.npz,Fake,0.921822
test,zh_123_to_ar_Xtts_label_fake.npz,Fake,0.934815
test,zh_123_to_es_MicroTts_label_fake.npz,Fake,0.948421
test,zh_125_to_en_Vall_label_fake.npz,Fake,0.957513
test,zh_125_to_es_MicroTts_label_fake.npz,Fake,0.922617
test,zh_125_to_ru_MicroTts_label_fake.npz,Fake,0.933471
test,zh_125_to_ru_Xtts_label_fake.npz,Fake,0.949484
test,zh_126_to_en_Tacotron_label_fake.npz,Fake,0.941972
test,zh_126_to_ru_Bark_label_fake.npz,Fake,0.938091
test,zh_127_label_real.npz,Real,0.044455
test,zh_127_to_en_Xtts_label_fake.npz,Fake,0.940977
test,zh_128_to_en_Bark_label_fake.npz,Fake,0.930428
test,zh_128_to_es_Xtts_label_fake.npz,Fake,0.830321
test,zh_128_to_ja_Vall_label_fake.npz,Fake,0.929871
test,zh_129_to_ar_Xtts_label_fake.npz,Fake,0.849305
test,zh_129_to_en_Bark_label_fake.npz,Fake,0.852760
test,zh_129_to_es_Tacotron_label_fake.npz,Fake,0.918882
test,zh_12_to_fr_MicroTts_label_fake.npz,Fake,0.962121
test,zh_12_to_fr_Tacotron_label_fake.npz,Fake,0.954898
test,zh_12_to_ru_Bark_label_fake.npz,Fake,0.966513
test,zh_13_to_en_Tacotron_label_fake.npz,Fake,0.967382
test,zh_13_to_es_Tacotron_label_fake.npz,Fake,0.964988
test,zh_13_to_fr_Tacotron_label_fake.npz,Fake,0.939108
test,zh_13_to_fr_Xtts_label_fake.npz,Fake,0.944640
test,zh_14_to_ar_MicroTts_label_fake.npz,Fake,0.965200
test,zh_14_to_en_Bark_label_fake.npz,Fake,0.969193
test,zh_14_to_ru_Bark_label_fake.npz,Fake,0.932227
test,zh_15_label_real.npz,Real,0.058535
test,zh_15_to_en_Vall_label_fake.npz,Fake,0.973761
test,zh_15_to_es_Tacotron_label_fake.npz,Fake,0.936706
test,zh_15_to_fr_Tacotron_label_fake.npz,Fake,0.968494
test,zh_15_to_ru_MicroTts_label_fake.npz,Fake,0.941538
test,zh_15_to_ru_Xtts_label_fake.npz,Fake,0.977894
test,zh_16_to_en_Tacotron_label_fake.npz,Fake,0.948021
test,zh_17_to_en_MicroTts_label_fake.npz,Fake,0.970643
test,zh_17_to_es_Bark_label_fake.npz,Fake,0.939466
test,zh_17_to_es_Tacotron_label_fake.npz,Fake,0.940095
test,zh_17_to_fr_Bark_label_fake.npz,Fake,0.968359
test,zh_17_to_fr_MicroTts_label_fake.npz,Fake,0.963942
test,zh_17_to_fr_Xtts_label_fake.npz,Fake,0.963135
test,zh_18_to_en_Tacotron_label_fake.npz,Fake,0.907870
test,zh_18_to_es_Tacotron_label_fake.npz,Fake,0.960688
test,zh_18_to_es_Xtts_label_fake.npz,Fake,0.962188
test,zh_18_to_ru_Bark_label_fake.npz,Fake,0.946634
test,zh_19_label_real.npz,Real,0.037799
test,zh_19_to_fr_Bark_label_fake.npz,Fake,0.967696
test,zh_1_to_ar_MicroTts_label_fake.npz,Fake,0.956549
test,zh_1_to_es_Bark_label_fake.npz,Fake,0.949876
test,zh_1_to_es_Xtts_label_fake.npz,Fake,0.969186
test,zh_1_to_ja_Bark_label_fake.npz,Fake,0.972995
test,zh_20_to_en_Tacotron_label_fake.npz,Fake,0.964194
test,zh_20_to_en_Xtts_label_fake.npz,Fake,0.968833
test,zh_20_to_es_Tacotron_label_fake.npz,Fake,0.938601
test,zh_20_to_fr_Tacotron_label_fake.npz,Fake,0.942607
test,zh_21_to_en_Vall_label_fake.npz,Fake,0.944198
test,zh_21_to_es_Tacotron_label_fake.npz,Fake,0.957075
test,zh_21_to_fr_Bark_label_fake.npz,Fake,0.960793
test,zh_21_to_fr_MicroTts_label_fake.npz,Fake,0.959502
test,zh_21_to_ru_MicroTts_label_fake.npz,Fake,0.966741
test,zh_22_to_ar_Xtts_label_fake.npz,Fake,0.926046
test,zh_22_to_en_Bark_label_fake.npz,Fake,0.966290
test,zh_22_to_ru_MicroTts_label_fake.npz,Fake,0.957863
test,zh_23_to_en_Bark_label_fake.npz,Fake,0.959693
test,zh_23_to_en_Tacotron_label_fake.npz,Fake,0.943011
test,zh_24_to_en_Bark_label_fake.npz,Fake,0.917241
test,zh_24_to_es_Tacotron_label_fake.npz,Fake,0.954683
test,zh_24_to_ja_Bark_label_fake.npz,Fake,0.957614
test,zh_26_to_en_Tacotron_label_fake.npz,Fake,0.966309
test,zh_26_to_es_Xtts_label_fake.npz,Fake,0.970204
test,zh_26_to_ja_Vall_label_fake.npz,Fake,0.968585
test,zh_27_to_ar_MicroTts_label_fake.npz,Fake,0.953287
test,zh_27_to_en_MicroTts_label_fake.npz,Fake,0.945635
test,zh_27_to_en_Xtts_label_fake.npz,Fake,0.969539
test,zh_27_to_es_Bark_label_fake.npz,Fake,0.936854
test,zh_27_to_fr_Xtts_label_fake.npz,Fake,0.965691
test,zh_28_to_ar_MicroTts_label_fake.npz,Fake,0.856193
test,zh_28_to_en_Bark_label_fake.npz,Fake,0.956875
test,zh_28_to_fr_Tacotron_label_fake.npz,Fake,0.953823
test,zh_29_to_ja_MicroTts_label_fake.npz,Fake,0.968669
test,zh_2_to_en_Vall_label_fake.npz,Fake,0.914258
test,zh_2_to_es_Bark_label_fake.npz,Fake,0.923328
test,zh_2_to_fr_Bark_label_fake.npz,Fake,0.929563
test,zh_2_to_fr_Tacotron_label_fake.npz,Fake,0.918138
test,zh_2_to_ja_Vall_label_fake.npz,Fake,0.968238
test,zh_30_to_en_Bark_label_fake.npz,Fake,0.944879
test,zh_30_to_en_Vall_label_fake.npz,Fake,0.955991
test,zh_31_to_ar_Xtts_label_fake.npz,Fake,0.964935
test,zh_31_to_en_Bark_label_fake.npz,Fake,0.966174
test,zh_31_to_ja_MicroTts_label_fake.npz,Fake,0.973612
test,zh_31_to_ru_Xtts_label_fake.npz,Fake,0.974199
test,zh_32_label_real.npz,Real,0.039070
test,zh_32_to_en_MicroTts_label_fake.npz,Fake,0.970503
test,zh_32_to_es_MicroTts_label_fake.npz,Fake,0.974262
test,zh_32_to_es_Xtts_label_fake.npz,Fake,0.971576
